# Columns:
# 1: wavelength (nm)
# 2: intensity (arbitrary units)
# 3: description (ionic species)
# 4: status (bitmask)
# 5: transition
# 6: source reference
#
# Status bitmask elements:
# GOOD=0: Line is good
# NOT_VISIBLE=1: Line is not typically visible in PFS (maybe too faint)
# BLEND=2: Line is blended with other line(s)
# SUSPECT=4: Line is of suspect quality
# REJECTED=8: Line has been rejected from use in PFS
# BROAD=16: Line is broader than normal
# DETECTORMAP_USED=32: Used for fitting detectorMap
# DETECTORMAP_RESERVED=64: Reserved during fitting detectorMap
# SKYSUB_USED=128: Used for 2d sky subtraction
#
724.69166            1.00    OH           0 8-3_R1e(1.5)   4
724.70796            1.00    OH           0 8-3_R2e(1.5)   4
724.71066            1.00    OH           0 8-3_R2f(1.5)   4
724.84850            1.00    OH           0 8-3_R1e(5.5)   4
724.85380            1.00    OH           0 8-3_R1f(5.5)   4
724.85450            1.00    OH           0 8-3_R2e(4.5)   4
724.86121            1.00    OH           0 8-3_R2f(4.5)   4
725.51208            1.00    OH           0 8-3_R2f(0.5)   4
725.51308            1.00    OH           0 8-3_R2e(0.5)   4
725.72604            1.00    OH           0 8-3_R2e(5.5)   4
725.73114            1.00    OH           0 8-3_R2f(5.5)   4
725.78345            1.00    OH           0 8-3_R1e(6.5)   4
725.79446            1.00    OH           0 8-3_R1f(6.5)   4
727.70527            1.00    OH           0 8-3_Q2f(0.5)   4
727.71728            1.00    OH           0 8-3_Q2e(0.5)   4
727.83921            1.00    OH           0 8-3_Q1f(1.5)   4
727.84281            1.00    OH           0 8-3_Q1e(1.5)   4
728.34664            1.00    OH           0 8-3_Q2f(1.5)   4
728.36705            1.00    OH           0 8-3_Q2e(1.5)   4
728.63792            1.00    OH           0 8-3_Q1f(2.5)   4
728.65133            1.00    OH           0 8-3_Q1e(2.5)   4
728.77056            1.00    OH           0 7-2_P2f(11.5)   4
728.84818            1.00    OH           0 7-2_P2e(11.5)   4
729.17187            1.00    OH           0 7-2_P1e(12.5)   4
729.29950            1.00    OH           0 7-2_P1f(12.5)   4
729.77963            1.00    OH           0 8-3_Q1f(3.5)   4
729.81024            1.00    OH           0 8-3_Q1e(3.5)   4
730.56914            1.00    OH           0 8-3_P2e(1.5)   4
730.57655            1.00    OH           0 8-3_P2f(1.5)   4
731.27904            1.00    OH           0 8-3_Q1f(4.5)   4
731.33455            1.00    OH           0 8-3_Q1e(4.5)   4
731.82618            1.00    OH           0 8-3_P1e(2.5)   4
731.83338            1.00    OH           0 8-3_P1f(2.5)   4
733.11413            1.00    OH           0 8-3_P2e(2.5)   4
733.11923            1.00    OH           0 8-3_P2f(2.5)   4
734.28344            1.00    OH           0 8-3_P1e(3.5)   4
734.29795            1.00    OH           0 8-3_P1f(3.5)   4
734.89681            1.00    OH           0 7-2_P2f(12.5)   4
734.98854            1.00    OH           0 7-2_P2e(12.5)   4
735.26651            1.00    OH           0 7-2_P1e(13.5)   4
735.41295            1.00    OH           0 7-2_P1f(13.5)   4
736.06843            1.00    OH           0 8-3_P2e(3.5)   4
736.06893            1.00    OH           0 8-3_P2f(3.5)   4
737.12781            1.00    OH           0 8-3_P1e(4.5)   4
737.15132            1.00    OH           0 8-3_P1f(4.5)   4
739.42053            1.00    OH           0 8-3_P2f(4.5)   4
739.42643            1.00    OH           0 8-3_P2e(4.5)   4
740.37269            1.00    OH           0 8-3_P1e(5.5)   4
740.40680            1.00    OH           0 8-3_P1f(5.5)   4
741.47318            1.00    OH           0 7-2_P2f(13.5)   4
741.58011            1.00    OH           0 7-2_P2e(13.5)   4
741.81548            1.00    OH           0 7-2_P1e(14.5)   4
741.98192            1.00    OH           0 7-2_P1f(14.5)   4
743.17584            1.00    OH           0 8-3_P2f(5.5)   4
743.18955            1.00    OH           0 8-3_P2e(5.5)   4
744.02917            1.00    OH           0 8-3_P1e(6.5)   4
744.07508            1.00    OH           0 8-3_P1f(6.5)   4
746.32609            1.00    OH           0 4-0_R1f(5.5)   4
746.33259            1.00    OH           0 4-0_R1e(5.5)   4
746.44402            1.00    OH           0 4-0_R1f(4.5)   4
746.45193            1.00    OH           0 4-0_R1e(4.5)   4
746.68859            1.00    OH           0 4-0_R2e(3.5)   4
746.69619            1.00    OH           0 4-0_R2f(3.5)   4
746.86254            1.00    OH           0 4-0_R1f(3.5)   4
746.87084            1.00    OH           0 4-0_R1e(3.5)   4
747.27395            1.00    OH           0 4-0_R2e(2.5)   4
747.27895            1.00    OH           0 4-0_R2f(2.5)   4
747.34167            1.00    OH           0 8-3_P2f(6.5)   4
747.36437            1.00    OH           0 8-3_P2e(6.5)   4
747.57003            1.00    OH           0 4-0_R1f(2.5)   4
747.57723            1.00    OH           0 4-0_R1e(2.5)   4
748.10747            1.00    OH           0 8-3_P1e(7.5)   4
748.16649            1.00    OH           0 8-3_P1f(7.5)   4
748.23071            1.00    OH           0 4-0_R2e(1.5)   4
748.23181            1.00    OH           0 4-0_R2f(1.5)   4
748.55119            1.00    OH           0 4-0_R1f(1.5)   4
748.55619            1.00    OH           0 4-0_R1e(1.5)   4
749.57167            1.00    OH           0 4-0_R2f(0.5)   4
749.57507            1.00    OH           0 4-0_R2e(0.5)   4
751.92820            1.00    OH           0 8-3_P2f(7.5)   4
751.96101            1.00    OH           0 8-3_P2e(7.5)   4
752.46505            1.00    OH           0 4-0_Q2f(0.5)   4
752.48115            1.00    OH           0 4-0_Q2e(0.5)   4
752.60388            1.00    OH           0 4-0_Q1f(1.5)   4
752.60929            1.00    OH           0 4-0_Q1e(1.5)   4
752.61829            1.00    OH           0 8-3_P1e(8.5)   4
752.69161            1.00    OH           0 8-3_P1f(8.5)   4
753.26886            1.00    OH           0 4-0_Q1f(2.5)   4
753.28847            1.00    OH           0 4-0_Q1e(2.5)   4
754.22362            1.00    OH           0 4-0_Q1f(3.5)   4
754.26783            1.00    OH           0 4-0_Q1e(3.5)   4
